Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,param_w,param_Phi,param_thres_item_final,param_thres_schema,param_theta_shift,rep
1,2,3,0,9,7.8689999999999936,18,36,62,66,63,98,10.186999999999992,0.122,0.8539999999999996,6.587999999999995,20,1,3,13,48,1,3,30,4,0.5,26,3.5,6,Lc,0.21222916666666666,0.122,0.2846666666666667,0.2196,0.1,20,15,30,3,2
1,2,4,0,2,7.014999999999994,14,33,55,85,114,88,36.41699999999997,6.099999999999995,0.244,0.5489999999999999,20,17,2,2,143,29,2,2,4,0,12,3,6,Lc,0.2546643356643356,0.21034482758620687,0.122,0.27449999999999997,0.1,20,15,30,3,2
1,3,5,0,6,8.966999999999993,17,54,4,1,2,5,11.528999999999991,1.8909999999999987,14.639999999999988,1.1589999999999994,20,7,16,4,66,7,55,4,6,1,72,6,6,Lc,0.1746818181818182,0.27014285714285713,0.26618181818181813,0.28975,0.1,20,15,30,3,2
1,3,6,0,3,4.6969999999999965,13,21,14,85,100,88,48.49499999999996,0.305,0.061,0.122,20,2,1,1,189,2,1,1,5,0,14,3.5,6,Lc,0.25658730158730153,0.1525,0.061,0.122,0.1,20,15,30,3,2
1,4,7,0,6,7.807999999999994,12,35,8,11,2,7,8.417999999999994,1.7689999999999988,5.550999999999996,2.9889999999999977,15,7,9,8,38,7,20,12,6,1,72,6,6,Lc,0.22152631578947365,0.2527142857142857,0.27754999999999996,0.2490833333333333,0.1,20,15,30,3,2
1,4,8,0,7,13.907999999999989,18,77,13,19,15,105,18.543999999999986,6.282999999999995,0.6099999999999999,0.7319999999999998,20,14,2,3,97,28,2,3,6,0.5,38,5,6,Lc,0.19117525773195876,0.22439285714285714,0.305,0.244,0.1,20,15,30,3,2
1,5,9,0,3,9.210999999999993,17,47,33,110,70,115,11.406999999999991,9.271999999999993,29.401999999999976,2.0739999999999985,20,16,18,6,57,31,118,6,5,0,13,3.25,6,Lc,0.20012280701754384,0.29909677419354835,0.2491694915254237,0.34566666666666657,0.1,20,15,30,3,2
1,5,10,0,2,10.064999999999992,18,56,57,59,107,96,12.87099999999999,5.184999999999996,0.9149999999999996,1.7689999999999988,20,15,5,7,67,25,6,9,4,0,13,3.25,6,Lc,0.1921044776119403,0.2074,0.1525,0.19655555555555554,0.1,20,15,30,3,2
1,6,11,1,3,11.345999999999991,18,50,34,26,18,49,15.737999999999989,4.940999999999996,12.13899999999999,0.183,20,12,18,1,73,25,53,1,5,0,20,5,6,Lc,0.2155890410958904,0.19764,0.22903773584905657,0.183,0.1,20,15,30,3,2
1,6,12,1,6,3.781999999999997,12,22,3,9,5,6,8.783999999999994,0.488,0.061,1.1589999999999994,20,3,1,5,39,3,1,6,6,1,72,6,6,Lc,0.2252307692307692,0.16266666666666665,0.061,0.19316666666666668,0.1,20,15,30,3,2
