Subject,Round,Phase,afterbreak,Schema,Schema_RT,Schema_OB,Schema_AS,Cho_1,Cho_2,Cho_3,Cho_4,RT_1,RT_2,RT_3,RT_4,OB_1,OB_2,OB_3,OB_4,AS_1,AS_2,AS_3,AS_4,schema_payoff,AC,performance,payoff,breakR,type,dwellmean_1,dwellmean_2,dwellmean_3,dwellmean_4,param_w,param_Phi,param_thres_item_final,param_thres_schema,param_theta_shift,rep
1,6,12,1,9,7.197999999999994,17,58,67,69,117,120,18.604999999999986,1.646999999999999,11.345999999999991,5.123999999999996,20,9,17,15,157,10,107,40,4,0,12,3,6,Hc,0.1185031847133758,0.16469999999999999,0.1060373831775701,0.1281,0.5,20,15,30,1,8
1,7,13,1,9,8.844999999999994,16,82,68,66,34,17,12.19999999999999,1.2199999999999993,18.299999999999986,1.524999999999999,20,7,18,10,108,12,143,14,4,0,19,4.75,6,Hc,0.11296296296296296,0.10166666666666667,0.12797202797202797,0.10892857142857143,0.5,20,15,30,1,8
1,7,14,1,5,6.770999999999995,18,64,47,42,37,46,7.502999999999995,6.404999999999995,2.1959999999999984,6.8929999999999945,20,19,13,17,71,62,24,57,5,1,60,5,6,Hc,0.10567605633802817,0.10330645161290322,0.0915,0.12092982456140351,0.5,20,15,30,1,8
1,8,15,1,3,9.698999999999993,19,80,25,36,34,29,15.49399999999999,1.3419999999999992,7.319999999999994,0.6709999999999998,20,8,18,5,127,11,58,6,5,1,60,5,6,Hc,0.122,0.122,0.12620689655172412,0.11183333333333333,0.5,20,15,30,1,8
1,8,16,1,5,7.990999999999993,19,80,43,41,40,90,8.295999999999994,10.918999999999992,0.488,0.7929999999999997,20,19,4,6,82,83,4,7,5,0.5,18,4.5,6,Hc,0.10117073170731707,0.13155421686746988,0.122,0.11328571428571428,0.5,20,15,30,1,8
1,9,17,1,5,8.234999999999994,20,60,37,48,66,78,10.796999999999992,5.306999999999996,11.528999999999991,0.183,20,17,17,3,80,43,96,3,5,0,17,4.25,6,Hc,0.13496249999999999,0.12341860465116279,0.12009375,0.061,0.5,20,15,30,1,8
1,9,18,1,8,11.89499999999999,19,86,115,110,114,54,16.28699999999999,0.183,2.9889999999999977,3.903999999999997,20,2,13,15,125,2,18,36,2,0.5,10,2.5,6,Hc,0.130296,0.0915,0.16605555555555554,0.10844444444444444,0.5,20,15,30,1,8
1,10,19,1,9,6.587999999999995,18,63,67,63,70,71,7.746999999999995,1.7689999999999988,2.622999999999998,8.295999999999994,20,11,13,17,69,15,19,80,4,1,48,4,6,Hc,0.11227536231884058,0.11793333333333333,0.13805263157894737,0.1037,0.5,20,15,30,1,8
1,10,20,1,6,6.343999999999995,18,66,10,6,3,7,14.212999999999989,0.122,0.305,6.770999999999995,20,2,2,15,123,2,2,58,6,1,72,6,6,Hc,0.11555284552845528,0.061,0.1525,0.11674137931034483,0.5,20,15,30,1,8
1,11,21,1,3,6.038999999999995,16,45,30,26,28,8,9.088999999999993,1.1589999999999994,5.672999999999996,23.362999999999982,20,10,16,17,66,15,45,194,5,0.5,21,5.25,6,Hc,0.1377121212121212,0.07726666666666666,0.12606666666666666,0.12042783505154639,0.5,20,15,30,1,8
1,11,22,1,9,10.674999999999992,20,94,61,64,62,63,16.40899999999999,3.0499999999999976,0.061,1.646999999999999,20,13,1,7,143,25,1,11,4,1,48,4,6,Hc,0.11474825174825175,0.122,0.061,0.14972727272727274,0.5,20,15,30,1,8
1,12,23,1,6,6.953999999999994,14,62,9,11,2,12,8.356999999999994,1.4029999999999991,7.197999999999994,0.061,20,9,17,1,74,10,58,1,6,1,72,6,6,Hc,0.11293243243243244,0.1403,0.12410344827586206,0.061,0.5,20,15,30,1,8
1,12,24,1,10,9.149999999999993,19,74,21,92,54,53,36.53899999999997,0.061,0.122,1.524999999999999,20,1,1,10,290,1,1,12,3,0,17,4.25,6,Hc,0.12599655172413793,0.061,0.122,0.12708333333333333,0.5,20,15,30,1,8
1,13,25,1,9,5.855999999999995,17,54,62,70,72,69,9.393999999999993,0.244,7.319999999999994,1.524999999999999,20,2,18,6,78,2,57,11,4,1,48,4,6,Hc,0.12043589743589744,0.122,0.12842105263157894,0.13863636363636364,0.5,20,15,30,1,8
1,13,26,1,5,8.722999999999994,20,75,39,10,95,58,13.60299999999999,41.84599999999997,1.9519999999999986,3.903999999999997,20,19,10,15,121,334,17,29,5,0,18,4.5,6,Hc,0.11242148760330578,0.1252874251497006,0.1148235294117647,0.1346206896551724,0.5,20,15,30,1,8
1,14,27,1,6,7.136999999999994,18,63,8,2,7,3,9.210999999999993,5.977999999999995,3.4159999999999973,15.249999999999988,20,16,16,17,80,49,31,123,6,1,72,6,6,Hc,0.11513749999999999,0.122,0.11019354838709677,0.12398373983739837,0.5,20,15,30,1,8
1,14,28,1,9,7.014999999999994,16,71,61,68,72,70,8.112999999999994,3.720999999999997,7.807999999999994,2.0129999999999986,20,16,17,9,83,28,63,16,4,1,48,4,6,Hc,0.09774698795180722,0.13289285714285715,0.12393650793650794,0.1258125,0.5,20,15,30,1,8
1,15,29,1,5,6.221999999999995,16,59,37,101,3,48,10.003999999999992,34.769999999999975,7.258999999999994,0.9759999999999995,20,19,18,8,89,286,59,11,5,0,18,4.5,6,Hc,0.11240449438202248,0.12157342657342657,0.12303389830508474,0.08872727272727272,0.5,20,15,30,1,8
1,15,30,1,3,5.855999999999995,19,61,35,32,27,34,6.465999999999996,7.319999999999994,0.9149999999999996,0.488,20,19,6,4,65,58,6,4,5,1,60,5,6,Hc,0.09947692307692307,0.12620689655172412,0.1525,0.122,0.5,20,15,30,1,8
1,16,31,1,7,6.587999999999995,19,61,21,16,15,18,8.844999999999994,2.500999999999998,11.040999999999991,0.488,20,10,18,5,79,13,87,5,6,1,72,6,6,Hc,0.1119620253164557,0.19238461538461535,0.1269080459770115,0.09759999999999999,0.5,20,15,30,1,8
1,16,32,1,1,11.83399999999999,18,89,80,73,53,51,12.87099999999999,4.635999999999997,0.5489999999999999,3.842999999999997,20,18,4,15,95,48,5,31,3,0,14,3.5,6,Hc,0.1354842105263158,0.09658333333333333,0.1098,0.12396774193548388,0.5,20,15,30,1,8
1,17,33,1,5,10.552999999999992,18,84,44,37,40,5,14.212999999999989,0.7929999999999997,0.183,4.208999999999997,20,5,1,13,111,7,1,33,5,0.5,21,5.25,6,Hc,0.12804504504504505,0.11328571428571428,0.183,0.12754545454545455,0.5,20,15,30,1,8
1,17,34,1,7,6.953999999999994,17,59,22,17,58,13,8.661999999999994,2.8669999999999978,4.208999999999997,4.330999999999997,20,10,14,14,72,18,32,37,6,0.5,22,5.5,6,Hc,0.12030555555555555,0.15927777777777777,0.13153125,0.11705405405405406,0.5,20,15,30,1,8
1,18,35,1,7,6.587999999999995,17,65,22,19,89,53,7.8689999999999944,2.439999999999998,13.663999999999989,0.122,20,11,18,2,74,14,112,2,6,0,19,4.75,6,Hc,0.10633783783783785,0.1742857142857143,0.122,0.061,0.5,20,15,30,1,8
1,18,36,1,1,8.417999999999994,17,58,80,6,98,81,9.515999999999993,3.2329999999999974,2.683999999999998,0.366,20,14,12,3,66,27,18,4,3,0,14,3.5,6,Hc,0.1441818181818182,0.11974074074074074,0.1491111111111111,0.0915,0.5,20,15,30,1,8
1,1,1,0,5,7.258999999999994,18,58,47,39,43,52,9.393999999999993,7.746999999999994,1.524999999999999,5.245999999999996,20,19,10,15,77,63,13,44,5,0.5,19,4.75,6,Hc,0.122,0.12296825396825396,0.11730769230769231,0.11922727272727272,0.5,20,15,30,1,9
1,1,2,0,9,9.759999999999993,19,83,69,14,72,62,10.918999999999992,5.062999999999996,6.8929999999999945,0.5489999999999999,20,16,17,4,93,34,63,5,4,0.5,18,4.5,6,Hc,0.11740860215053764,0.14891176470588233,0.1094126984126984,0.1098,0.5,20,15,30,1,9
1,2,3,0,3,10.430999999999992,19,86,35,27,36,56,15.31099999999999,8.295999999999994,0.427,6.587999999999995,20,19,2,17,126,65,2,56,5,0.5,19,4.75,6,Hc,0.12151587301587302,0.12763076923076921,0.2135,0.11764285714285715,0.5,20,15,30,1,9
1,2,4,0,5,8.661999999999994,20,80,46,39,44,38,14.21299999999999,3.781999999999997,9.515999999999993,0.305,20,17,18,4,125,28,65,5,5,1,60,5,6,Hc,0.113704,0.13507142857142856,0.1464,0.061,0.5,20,15,30,1,9
1,3,5,0,9,5.550999999999996,15,54,67,71,22,69,8.844999999999994,3.0499999999999976,5.977999999999995,0.183,20,16,17,2,77,26,52,2,4,0.5,18,4.5,6,Hc,0.11487012987012986,0.11730769230769231,0.11496153846153846,0.0915,0.5,20,15,30,1,9
1,3,6,0,6,10.064999999999992,20,90,1,12,5,11,14.76199999999999,2.622999999999998,1.8299999999999987,3.4159999999999973,20,13,11,11,133,19,17,22,6,1,72,6,6,Hc,0.1109924812030075,0.13805263157894737,0.10764705882352942,0.15527272727272726,0.5,20,15,30,1,9
1,4,7,0,5,6.099999999999995,18,54,45,47,39,37,11.83399999999999,0.244,0.122,3.2329999999999974,20,1,2,14,102,1,2,26,5,1,60,5,6,Hc,0.11601960784313725,0.244,0.061,0.12434615384615384,0.5,20,15,30,1,9
1,4,8,0,9,5.611999999999996,15,57,69,70,72,67,8.417999999999994,3.903999999999997,0.366,1.646999999999999,20,15,2,11,85,27,2,17,4,1,48,4,6,Hc,0.09903529411764705,0.14459259259259258,0.183,0.096882352941176475,0.5,20,15,30,1,9
1,5,9,0,9,9.942999999999993,19,93,68,64,65,8,11.162999999999991,12.07799999999999,1.7079999999999989,22.142999999999983,20,19,9,17,102,110,13,183,4,0.5,18,4.5,6,Hc,0.10944117647058824,0.1098,0.13138461538461538,0.121,0.5,20,15,30,1,9
1,5,10,0,7,6.221999999999995,19,59,14,21,19,23,7.258999999999995,4.879999999999996,10.674999999999992,0.305,20,17,18,4,70,38,90,4,6,1,72,6,6,Hc,0.1037,0.12842105263157894,0.1186111111111111,0.07625,0.5,20,15,30,1,9
1,6,11,1,5,5.611999999999996,16,53,46,44,39,47,7.624999999999995,2.500999999999998,6.038999999999995,1.646999999999999,20,11,17,11,69,12,51,13,5,1,60,5,6,Hc,0.11050724637681159,0.20841666666666667,0.11841176470588236,0.1266923076923077,0.5,20,15,30,1,9
1,6,12,1,2,6.526999999999995,17,55,60,50,101,86,9.515999999999993,2.3789999999999982,17.628999999999987,2.8669999999999978,20,14,18,14,86,19,135,25,4,0,13,3.25,6,Hc,0.11065116279069769,0.12521052631578947,0.1305851851851852,0.11467999999999999,0.5,20,15,30,1,9
1,7,13,1,5,6.404999999999995,17,50,46,45,38,41,7.197999999999995,5.489999999999996,0.061,10.674999999999992,20,17,1,17,57,42,1,80,5,1,60,5,6,Hc,0.12628070175438597,0.1307142857142857,0.061,0.1334375,0.5,20,15,30,1,9
1,7,14,1,6,10.308999999999992,16,82,11,2,1,4,11.77299999999999,3.720999999999997,13.11499999999999,0.6099999999999999,20,15,18,6,97,29,113,6,6,1,72,6,6,Hc,0.12137113402061854,0.12831034482758621,0.11606194690265485,0.10166666666666667,0.5,20,15,30,1,9
1,8,15,1,7,6.221999999999995,17,57,18,14,23,24,11.040999999999991,2.9889999999999977,0.427,0.9759999999999995,20,14,3,6,103,22,3,9,6,1,72,6,6,Hc,0.10719417475728155,0.13586363636363635,0.14233333333333334,0.10844444444444444,0.5,20,15,30,1,9
1,8,16,1,2,8.844999999999994,16,71,59,55,58,11,13.053999999999991,2.683999999999998,6.038999999999995,15.249999999999988,20,14,18,17,101,24,46,130,4,0.5,18,4.5,6,Hc,0.12924752475247525,0.11183333333333334,0.13128260869565217,0.11730769230769231,0.5,20,15,30,1,9
1,9,17,1,6,6.099999999999995,13,48,5,7,4,2,8.905999999999993,3.781999999999997,1.7079999999999989,3.720999999999997,20,14,11,14,65,33,14,22,6,1,72,6,6,Hc,0.13701538461538462,0.1146060606060606,0.122,0.1691363636363636,0.5,20,15,30,1,9
1,9,18,1,3,5.367999999999996,12,46,36,32,27,56,9.088999999999993,1.2809999999999993,3.2939999999999974,8.966999999999993,20,9,15,17,76,10,25,64,5,0.5,19,4.75,6,Hc,0.11959210526315789,0.1281,0.13176,0.140109375,0.5,20,15,30,1,9
1,10,19,1,9,6.648999999999995,18,57,71,70,65,62,9.576999999999993,3.781999999999997,1.0979999999999994,14.700999999999988,20,14,10,17,80,30,12,133,4,1,48,4,6,Hc,0.1197125,0.12606666666666666,0.0915,0.11053383458646616,0.5,20,15,30,1,9
1,10,20,1,2,5.977999999999995,16,50,53,57,50,20,11.284999999999991,0.244,2.744999999999998,57.034999999999954,20,3,13,17,96,3,26,474,4,0.5,18,4.5,6,Hc,0.11755208333333332,0.08133333333333333,0.10557692307692307,0.12032700421940927,0.5,20,15,30,1,9
1,11,21,1,5,7.502999999999994,18,57,42,2,76,48,12.87099999999999,24.76599999999998,4.391999999999997,2.1959999999999984,20,19,17,12,106,215,36,16,5,0,19,4.75,6,Hc,0.12142452830188678,0.11519069767441859,0.122,0.13724999999999998,0.5,20,15,30,1,9
1,11,22,1,7,11.406999999999991,20,104,18,14,22,26,16.652999999999988,4.879999999999996,2.744999999999998,1.524999999999999,20,17,13,8,149,37,21,10,6,0.5,23,5.75,6,Hc,0.11176510067114094,0.13189189189189188,0.1307142857142857,0.1525,0.5,20,15,30,1,9
1,12,23,1,10,7.746999999999994,18,60,86,87,28,85,11.406999999999991,4.879999999999996,0.6709999999999998,1.8299999999999987,20,16,6,14,87,42,6,18,3,0.5,14,3.5,6,Hc,0.13111494252873562,0.11619047619047619,0.11183333333333333,0.10166666666666667,0.5,20,15,30,1,9
1,12,24,1,1,8.844999999999994,19,79,75,73,40,19,13.84699999999999,12.87099999999999,1.4029999999999991,10.369999999999992,20,19,10,17,117,110,12,85,3,0,17,4.25,6,Hc,0.11835042735042733,0.11700909090909091,0.11691666666666667,0.122,0.5,20,15,30,1,9
1,13,25,1,2,8.417999999999994,17,69,57,50,56,74,8.478999999999994,7.990999999999993,1.585999999999999,4.635999999999997,18,19,11,16,70,73,15,43,4,0.5,15,3.75,6,Hc,0.12112857142857143,0.10946575342465753,0.10573333333333333,0.1078139534883721,0.5,20,15,30,1,9
1,13,26,1,9,9.271999999999993,18,90,72,5,7,46,10.491999999999992,13.41999999999999,13.23699999999999,1.463999999999999,20,19,18,8,100,122,102,12,4,0,21,5.25,6,Hc,0.10492,0.10999999999999999,0.12977450980392155,0.122,0.5,20,15,30,1,9
1,14,27,1,2,4.7579999999999965,16,42,58,60,95,86,22.935999999999982,1.0979999999999994,15.737999999999987,4.025999999999997,20,8,18,15,193,10,133,34,4,0,14,3.5,6,Hc,0.11883937823834197,0.1098,0.11833082706766918,0.11841176470588236,0.5,20,15,30,1,9
1,14,28,1,4,9.027999999999993,20,75,106,102,98,65,15.18899999999999,1.585999999999999,2.2569999999999983,3.720999999999997,20,10,14,14,122,12,20,26,2,0.5,10,2.5,6,Hc,0.1245,0.13216666666666665,0.11284999999999999,0.14311538461538462,0.5,20,15,30,1,9
1,15,29,1,8,7.990999999999993,19,75,114,112,91,15,9.881999999999993,1.1589999999999994,30.377999999999975,8.966999999999993,20,7,18,17,92,10,229,69,2,0,13,3.25,6,Hc,0.10741304347826086,0.1159,0.13265502183406114,0.12995652173913044,0.5,20,15,30,1,9
1,15,30,1,1,11.284999999999991,20,93,80,82,43,77,12.44399999999999,5.367999999999996,0.9759999999999995,5.245999999999996,20,19,9,17,104,44,10,42,3,0.5,14,3.5,6,Hc,0.11965384615384615,0.122,0.09759999999999999,0.12490476190476191,0.5,20,15,30,1,9
1,16,31,1,7,6.404999999999995,17,54,20,19,23,24,6.465999999999995,0.6099999999999999,10.613999999999992,1.0979999999999994,18,5,18,9,55,6,105,13,6,1,72,6,6,Hc,0.11756363636363636,0.10166666666666666,0.10108571428571428,0.08446153846153846,0.5,20,15,30,1,9
1,16,32,1,3,7.380999999999994,18,68,32,28,35,64,13.785999999999989,4.513999999999997,0.8539999999999996,0.366,20,18,5,2,124,40,5,2,5,0.5,19,4.75,6,Hc,0.1111774193548387,0.11284999999999998,0.17079999999999998,0.183,0.5,20,15,30,1,9
1,17,33,1,2,7.990999999999993,19,63,58,57,32,27,12.26099999999999,1.7079999999999989,24.94899999999998,21.227999999999984,20,11,18,15,92,15,210,177,4,0,18,4.5,6,Hc,0.13327173913043477,0.11386666666666667,0.11880476190476191,0.11993220338983052,0.5,20,15,30,1,9
1,17,34,1,4,6.648999999999995,17,59,97,99,107,39,10.857999999999992,0.6099999999999999,1.8909999999999987,3.3549999999999973,20,5,10,14,88,5,16,30,2,0.5,11,2.75,6,Hc,0.12338636363636364,0.122,0.11818749999999999,0.11183333333333333,0.5,20,15,30,1,9
1,1,1,0,8,11.95599999999999,20,100,119,111,109,23,14.456999999999988,7.136999999999994,0.061,4.6969999999999965,20,18,1,17,119,63,1,37,2,0.5,12,3,6,Hc,0.12148739495798318,0.11328571428571428,0.061,0.12694594594594594,0.5,20,15,30,1,10
1,1,2,0,9,7.746999999999994,20,64,70,65,12,27,12.93199999999999,3.2939999999999974,4.147999999999997,1.0979999999999994,20,16,15,7,112,30,28,9,4,0,19,4.75,6,Hc,0.11546428571428571,0.1098,0.14814285714285713,0.122,0.5,20,15,30,1,10
1,2,3,0,8,10.979999999999992,19,102,113,110,117,111,13.663999999999989,0.122,5.184999999999996,2.622999999999998,20,2,17,12,122,2,40,22,2,1,24,2,6,Hc,0.11199999999999999,0.061,0.129625,0.11922727272727272,0.5,20,15,30,1,10
1,2,4,0,1,11.284999999999991,20,103,81,73,59,82,15.43299999999999,2.0739999999999985,4.452999999999997,0.8539999999999996,20,12,14,6,135,14,33,7,3,0.5,13,3.25,6,Hc,0.11431851851851851,0.14814285714285713,0.13493939393939394,0.122,0.5,20,15,30,1,10
1,3,5,0,2,9.027999999999993,17,69,57,54,52,17,12.62699999999999,2.744999999999998,9.698999999999993,0.366,20,14,17,2,98,24,78,3,4,0.5,18,4.5,6,Hc,0.1288469387755102,0.114375,0.12434615384615384,0.122,0.5,20,15,30,1,10
1,3,6,0,6,5.672999999999996,14,43,1,11,104,3,22.874999999999982,0.122,0.366,0.183,20,1,5,2,181,1,5,2,6,0.5,20,5,6,Hc,0.12638121546961326,0.122,0.0732,0.0915,0.5,20,15,30,1,10
1,4,7,0,5,11.77299999999999,20,110,45,41,42,40,17.140999999999988,6.160999999999995,3.598999999999997,1.9519999999999986,20,18,15,13,154,43,27,17,5,1,60,5,6,Hc,0.1113051948051948,0.14327906976744184,0.1332962962962963,0.11482352941176471,0.5,20,15,30,1,10
1,4,8,0,9,6.648999999999995,17,61,67,69,71,70,16.40899999999999,0.122,0.122,0.061,20,2,1,1,132,2,1,1,4,1,48,4,6,Hc,0.12431060606060605,0.061,0.122,0.061,0.5,20,15,30,1,10
1,5,9,0,3,10.735999999999992,18,88,32,29,28,102,17.140999999999988,2.2569999999999983,6.953999999999994,9.637999999999993,20,11,16,17,141,15,46,77,5,0.5,17,4.25,6,Hc,0.12156737588652483,0.15046666666666667,0.15117391304347824,0.12516883116883118,0.5,20,15,30,1,10
1,5,10,0,5,9.210999999999993,16,78,38,46,42,92,12.26099999999999,0.183,2.561999999999998,24.58299999999998,20,2,11,17,102,2,22,177,5,0.5,18,4.5,6,Hc,0.12020588235294118,0.0915,0.11645454545454545,0.1388870056497175,0.5,20,15,30,1,10
1,6,11,1,3,7.441999999999994,20,74,32,28,27,101,8.112999999999994,8.600999999999994,8.905999999999993,0.6099999999999999,20,18,18,5,78,71,73,5,5,0.5,17,4.25,6,Hc,0.1040128205128205,0.12114084507042253,0.122,0.122,0.5,20,15,30,1,10
1,6,12,1,8,6.8929999999999945,18,64,109,114,24,120,11.650999999999991,1.646999999999999,5.306999999999996,0.061,20,8,17,1,101,10,46,1,2,0.5,12,3,6,Hc,0.11535643564356435,0.16469999999999999,0.1153695652173913,0.061,0.5,20,15,30,1,10
1,7,13,1,2,6.953999999999994,15,62,50,54,49,52,8.905999999999993,3.903999999999997,3.598999999999997,1.7079999999999989,20,16,17,10,77,33,33,13,4,1,48,4,6,Hc,0.11566233766233766,0.1183030303030303,0.10906060606060607,0.13138461538461538,0.5,20,15,30,1,10
1,7,14,1,10,7.563999999999994,19,71,95,90,88,36,9.942999999999993,5.611999999999996,10.064999999999992,2.622999999999998,20,17,18,13,95,49,83,20,3,0.5,14,3.5,6,Hc,0.10466315789473685,0.11453061224489795,0.12126506024096384,0.13115,0.5,20,15,30,1,10
1,8,15,1,10,10.186999999999992,20,91,85,58,99,96,11.162999999999991,31.536999999999974,0.6709999999999998,1.463999999999999,20,19,3,12,101,262,3,19,3,0,12,3,6,Hc,0.11052475247524751,0.12037022900763358,0.22366666666666665,0.07705263157894737,0.5,20,15,30,1,10
1,8,16,1,9,7.258999999999994,16,61,66,70,61,65,8.905999999999993,0.183,4.086999999999997,5.123999999999996,20,2,15,15,72,2,36,38,4,1,48,4,6,Hc,0.12369444444444444,0.0915,0.11352777777777777,0.1348421052631579,0.5,20,15,30,1,10
1,9,17,1,10,7.014999999999994,20,61,86,87,88,118,9.088999999999993,0.244,3.4159999999999973,12.07799999999999,20,3,13,17,74,3,28,99,3,0.5,11,2.75,6,Hc,0.12282432432432433,0.08133333333333333,0.122,0.122,0.5,20,15,30,1,10
1,9,18,1,9,6.526999999999995,18,57,69,71,48,72,6.770999999999995,7.624999999999994,4.147999999999997,1.0979999999999994,20,19,13,3,60,66,27,5,4,0.5,17,4.25,6,Hc,0.11284999999999999,0.11553030303030302,0.15362962962962962,0.2196,0.5,20,15,30,1,10
1,10,19,1,10,7.9299999999999935,19,68,94,95,119,91,8.661999999999994,3.2939999999999974,8.356999999999994,3.1109999999999975,20,16,17,14,72,27,65,27,3,0.5,11,2.75,6,Hc,0.12030555555555555,0.122,0.12856923076923077,0.11522222222222223,0.5,20,15,30,1,10
1,10,20,1,7,5.7339999999999955,20,54,21,20,15,14,9.881999999999993,1.7079999999999989,0.9759999999999995,0.122,20,11,6,2,92,14,6,2,6,1,72,6,6,Hc,0.10741304347826086,0.122,0.16266666666666665,0.061,0.5,20,15,30,1,10
1,11,21,1,7,5.367999999999996,20,55,20,15,21,24,6.160999999999996,12.19999999999999,1.4029999999999991,1.8299999999999987,20,19,10,12,58,114,13,18,6,1,72,6,6,Hc,0.10622413793103448,0.10701754385964912,0.10792307692307691,0.10166666666666667,0.5,20,15,30,1,10
1,11,22,1,6,8.417999999999994,19,84,6,2,1,29,14.39599999999999,7.441999999999994,6.526999999999995,1.2199999999999993,20,18,18,7,137,61,59,8,6,0.5,23,5.75,6,Hc,0.10508029197080292,0.122,0.1106271186440678,0.1525,0.5,20,15,30,1,10
1,12,23,1,8,6.709999999999995,18,64,118,120,112,111,6.770999999999995,3.903999999999997,5.977999999999995,2.1959999999999984,19,14,17,11,65,31,51,18,2,1,24,2,6,Hc,0.10416923076923076,0.12593548387096773,0.1172156862745098,0.12200000000000001,0.5,20,15,30,1,10
1,12,24,1,9,5.672999999999996,18,48,29,1,7,9,64.78199999999995,10.308999999999992,0.061,1.2809999999999993,20,19,1,6,527,78,1,9,4,0.5,23,5.75,6,Hc,0.12292599620493358,0.13216666666666665,0.061,0.14233333333333334,0.5,20,15,30,1,10
1,13,25,1,7,8.478999999999994,17,70,15,13,16,23,10.247999999999992,6.343999999999995,1.2199999999999993,4.513999999999997,20,18,6,17,86,62,11,44,6,1,72,6,6,Hc,0.11916279069767441,0.10232258064516128,0.1109090909090909,0.1025909090909091,0.5,20,15,30,1,10
1,13,26,1,9,8.661999999999994,20,78,68,71,80,27,15.981999999999989,7.8689999999999936,8.478999999999994,7.563999999999994,20,17,17,15,135,61,74,52,4,0,16,4,6,Hc,0.11838518518518519,0.129,0.11458108108108107,0.14546153846153845,0.5,20,15,30,1,10
1,14,27,1,7,7.441999999999994,16,63,22,18,16,23,9.271999999999993,4.635999999999997,0.7319999999999998,0.6099999999999999,20,16,5,5,81,39,5,5,6,1,72,6,6,Hc,0.11446913580246915,0.11887179487179486,0.1464,0.122,0.5,20,15,30,1,10
1,14,28,1,8,8.112999999999994,19,67,110,119,81,120,8.966999999999993,6.587999999999995,0.7929999999999997,4.7579999999999965,20,17,8,16,75,51,10,37,2,0.5,9,2.25,6,Hc,0.11956,0.12917647058823528,0.0793,0.1285945945945946,0.5,20,15,30,1,10
1,15,29,1,7,3.598999999999997,14,30,24,22,18,21,4.635999999999997,0.7929999999999997,6.282999999999995,3.3549999999999973,20,6,17,13,41,7,60,27,6,1,72,6,6,Hc,0.11307317073170732,0.11328571428571428,0.10471666666666665,0.12425925925925925,0.5,20,15,30,1,10
1,15,30,1,2,8.722999999999994,16,76,59,57,55,50,12.26099999999999,1.585999999999999,1.7689999999999988,3.598999999999997,20,10,11,16,103,16,15,34,4,1,48,4,6,Hc,0.1190388349514563,0.09912499999999999,0.11793333333333333,0.10585294117647058,0.5,20,15,30,1,10
1,16,31,1,6,7.136999999999994,16,58,3,2,12,45,11.589999999999991,0.305,2.9889999999999977,2.3179999999999983,20,4,18,9,87,4,28,15,6,0.5,23,5.75,6,Hc,0.13321839080459769,0.07625,0.10675,0.15453333333333333,0.5,20,15,30,1,10
1,16,32,1,7,4.391999999999997,18,42,117,21,16,14,6.099999999999996,4.7579999999999965,0.305,2.439999999999998,20,18,4,13,56,45,5,21,6,0.5,20,5,6,Hc,0.10892857142857142,0.10573333333333333,0.061,0.11619047619047618,0.5,20,15,30,1,10
1,17,33,1,7,5.977999999999995,19,49,16,17,15,18,9.332999999999993,2.8669999999999978,14.090999999999989,1.2809999999999993,20,15,18,8,76,23,113,11,6,1,72,6,6,Hc,0.12280263157894737,0.12465217391304348,0.12469911504424779,0.11645454545454545,0.5,20,15,30,1,10
1,17,34,1,6,4.025999999999997,14,37,3,4,61,118,8.234999999999994,0.244,0.9149999999999996,2.8669999999999978,20,4,5,14,71,4,7,27,6,0,18,4.5,6,Hc,0.11598591549295774,0.061,0.1307142857142857,0.10618518518518519,0.5,20,15,30,1,10
1,18,35,1,7,6.8319999999999945,18,66,20,15,17,66,8.173999999999994,2.9889999999999977,7.014999999999994,2.439999999999998,20,15,18,12,81,26,62,23,6,0.5,22,5.5,6,Hc,0.10091358024691358,0.11496153846153846,0.11314516129032258,0.10608695652173913,0.5,20,15,30,1,10
1,18,36,1,5,7.014999999999994,16,50,47,44,48,117,8.966999999999993,2.8669999999999978,3.842999999999997,4.879999999999996,20,12,15,15,66,19,26,33,5,0.5,17,4.25,6,Hc,0.13586363636363635,0.15089473684210525,0.14780769230769228,0.1478787878787879,0.5,20,15,30,1,10
1,1,1,0,8,11.95599999999999,18,69,115,86,119,111,20.495999999999984,1.1589999999999994,1.0979999999999994,0.061,20,4,5,1,115,6,7,1,2,0.5,15,2.25,6,Lc,0.17822608695652173,0.19316666666666665,0.15685714285714286,0.061,0.5,20,15,30,2,1
1,1,2,0,5,5.306999999999996,14,37,38,45,43,60,7.563999999999995,0.6709999999999998,9.881999999999993,1.463999999999999,20,5,18,7,53,6,53,7,5,0.5,34,4.75,6,Lc,0.14271698113207548,0.11183333333333333,0.18645283018867922,0.20914285714285713,0.5,20,15,30,2,1
1,2,3,0,8,11.406999999999991,20,67,112,117,110,91,13.41999999999999,4.879999999999996,3.781999999999997,5.062999999999996,20,17,18,15,78,32,25,27,2,0.5,15,2.25,6,Lc,0.17205128205128203,0.1525,0.15127999999999997,0.1875185185185185,0.5,20,15,30,2,1
1,2,4,0,5,9.332999999999993,17,61,45,17,47,80,13.541999999999991,12.87099999999999,5.184999999999996,12.93199999999999,20,18,15,17,77,81,29,59,5,0,19,4.75,6,Lc,0.17587012987012984,0.15890123456790123,0.17879310344827587,0.21918644067796608,0.5,20,15,30,2,1
